route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
SKA1,2023_2024_441379,2023_2024_441379,,33366/7 SKA1,,,,
SKA3,2023_2024_946727,2023_2024_946727,,33462 SKA3,,,,
SKA3,2023_2024_944779,2023_2024_944779,,33464 SKA3,,,,
SKA2,2023_2024_1116654,2023_2024_1116654,,39521 SKA2,,,,
SKA3,2023_2024_943911,2023_2024_943911,,33407 SKA3,,,,
SKA3,2023_2024_448336,2023_2024_448336,,33417 SKA3,,,,
SKA2,2023_2024_443612,2023_2024_443612,,33802 SKA2,,,,
SKA2,2023_2024_1116375,2023_2024_1116375,,23863 SKA2,,,,
SKA3,2023_2024_946281,2023_2024_946281,,30762/3 SKA3,,,,
SKA1,2023_2024_930046,2023_2024_930046,,33204/5 SKA1,,,,
SKA2,2023_2024_945217,2023_2024_945217,,23855 SKA2,,,,
SKA3,2023_2024_944521,2023_2024_944521,,30782/3 SKA3,,,,
SKA3,2023_2024_444757,2023_2024_444757,,33474/5 SKA3,,,,
SKA2,2023_2024_441727,2023_2024_441727,,39527 SKA2,,,,
SKA1,2023_2024_972001,2023_2024_972001,,33371 SKA1,,,,
SKA2,2023_2024_945376,2023_2024_945376,,23855 SKA2,,,,
SKA2,2023_2024_1116515,2023_2024_1116515,,39535 SKA2,,,,
SKA2,2023_2024_1116283,2023_2024_1116283,,32566 SKA2,,,,
SKA3,2023_2024_946144,2023_2024_946144,,30780/1 SKA3,,,,
SKA3,2023_2024_945549,2023_2024_945549,,30758/9 SKA3,,,,
SKA3,2023_2024_931119,2023_2024_931119,,33431 SKA3,,,,
SKA1,2023_2024_930288,2023_2024_930288,,33220/1 SKA1,,,,
SKA1,2023_2024_930140,2023_2024_930140,,33360/1 SKA1,,,,
SKA3,2023_2024_945849,2023_2024_945849,,33472/3 SKA3,,,,
SKA3,2023_2024_946141,2023_2024_946141,,33474/5 SKA3,,,,
SKA3,2023_2024_945835,2023_2024_945835,,33472/3 SKA3,,,,
SKA2,2023_2024_943767,2023_2024_943767,,23849 SKA2,,,,
SKA3,2023_2024_946118,2023_2024_946118,,30768/9 SKA3,,,,
SKA3,2023_2024_944830,2023_2024_944830,,30718/9 SKA3,,,,
SKA3,2023_2024_945838,2023_2024_945838,,33472/3 SKA3,,,,
SKA2,2023_2024_1116290,2023_2024_1116290,,32566 SKA2,,,,
SKA1,2023_2024_931198,2023_2024_931198,,33250/1 SKA1,,,,
SKA2,2023_2024_1116578,2023_2024_1116578,,39560 SKA2,,,,
SKA3,2023_2024_944946,2023_2024_944946,,33404/5 SKA3,,,,
SKA3,2023_2024_945973,2023_2024_945973,,30754/5 SKA3,,,,
SKA2,2023_2024_577628,2023_2024_577628,,39537 SKA2,,,,
SKA2,2023_2024_1116521,2023_2024_1116521,,39535 SKA2,,,,
SKA2,2023_2024_444128,2023_2024_444128,,39531 SKA2,,,,
SKA2,2023_2024_943165,2023_2024_943165,,39515 SKA2,,,,
SKA3,2023_2024_445250,2023_2024_445250,,33464 SKA3,,,,
SKA2,2023_2024_988501,2023_2024_988501,,32834 SKA2,,,,
SKA3,2023_2024_945546,2023_2024_945546,,30758/9 SKA3,,,,
SKA3,2023_2024_945005,2023_2024_945005,,33404/5 SKA3,,,,
SKA3,2023_2024_946024,2023_2024_946024,,30754/5 SKA3,,,,
SKA1,2023_2024_930715,2023_2024_930715,,33224/5 SKA1,,,,
SKA2,2023_2024_1116803,2023_2024_1116803,,33806 SKA2,,,,
SKA2,2023_2024_1116600,2023_2024_1116600,,23859 SKA2,,,,
SKA3,2023_2024_945889,2023_2024_945889,,30738/9 SKA3,,,,
SKA3,2023_2024_444160,2023_2024_444160,,30782/3 SKA3,,,,
SKA1,2023_2024_444882,2023_2024_444882,,33258/9 SKA1,,,,
SKA3,2023_2024_944517,2023_2024_944517,,30782/3 SKA3,,,,
SKA2,2023_2024_931031,2023_2024_931031,,39588 SKA2,,,,
SKA2,2023_2024_1114921,2023_2024_1114921,,23841 SKA2,,,,
SKA2,2023_2024_944695,2023_2024_944695,,39523 SKA2,,,,
SKA1,2023_2024_931380,2023_2024_931380,,33330/1 SKA1,,,,
SKA3,2023_2024_943469,2023_2024_943469,,33419 SKA3,,,,
SKA2,2023_2024_448109,2023_2024_448109,,39560 SKA2,,,,
SKA1,2023_2024_930622,2023_2024_930622,,33208/9 SKA1,,,,
SKA2,2023_2024_1116379,2023_2024_1116379,,23863 SKA2,,,,
SKA1,2023_2024_931002,2023_2024_931002,,33342/3 SKA1,,,,
SKA3,2023_2024_943476,2023_2024_943476,,33424/5 SKA3,,,,
SKA2,2023_2024_944499,2023_2024_944499,,39586 SKA2,,,,
SKA3,2023_2024_946902,2023_2024_946902,,30732/3 SKA3,,,,
SKA3,2023_2024_943289,2023_2024_943289,,33490/1 SKA3,,,,
SKA3,2023_2024_944841,2023_2024_944841,,30776/7 SKA3,,,,
SKA2,2023_2024_1114927,2023_2024_1114927,,23841 SKA2,,,,
SKA1,2023_2024_930082,2023_2024_930082,,33220/1 SKA1,,,,
SKA3,2023_2024_946113,2023_2024_946113,,30768/9 SKA3,,,,
SKA3,2023_2024_1116723,2023_2024_1116723,,30732/3 SKA3,,,,
SKA2,2023_2024_1116913,2023_2024_1116913,,32832 SKA2,,,,
SKA2,2023_2024_1116829,2023_2024_1116829,,33857 SKA2,,,,
SKA3,2023_2024_945657,2023_2024_945657,,30738/9 SKA3,,,,
SKA3,2023_2024_943286,2023_2024_943286,,33458 SKA3,,,,
SKA1,2023_2024_445007,2023_2024_445007,,33246/7 SKA1,,,,
SKA2,2023_2024_1116385,2023_2024_1116385,,23863 SKA2,,,,
SKA2,2023_2024_1116470,2023_2024_1116470,,39574 SKA2,,,,
SKA1,2023_2024_441415,2023_2024_441415,,33350/1 SKA1,,,,
SKA2,2023_2024_943170,2023_2024_943170,,39515 SKA2,,,,
SKA2,2023_2024_1116821,2023_2024_1116821,,33857 SKA2,,,,
SKA3,2023_2024_943421,2023_2024_943421,,33452 SKA3,,,,
KML,2023_2024_946431,2023_2024_946431,,33580/1 KML,,,,
SKA2,2023_2024_1116963,2023_2024_1116963,,32834 SKA2,,,,
SKA2,2023_2024_943716,2023_2024_943716,,33861 SKA2,,,,
SKA2,2023_2024_946842,2023_2024_946842,,33861 SKA2,,,,
SKA1,2023_2024_444872,2023_2024_444872,,33340/1 SKA1,,,,
SKA2,2023_2024_943827,2023_2024_943827,,23849 SKA2,,,,
SKA1,2023_2024_441316,2023_2024_441316,,33236/7 SKA1,,,,
SKA3,2023_2024_941448,2023_2024_941448,,33450 SKA3,,,,
SKA1,2023_2024_930306,2023_2024_930306,,33228/9 SKA1,,,,
SKA2,2023_2024_1116710,2023_2024_1116710,,33865 SKA2,,,,
SKA3,2023_2024_931318,2023_2024_931318,,33450 SKA3,,,,
SKA2,2023_2024_1116609,2023_2024_1116609,,23859 SKA2,,,,
SKA2,2023_2024_1116226,2023_2024_1116226,,39511 SKA2,,,,
SKA2,2023_2024_1116396,2023_2024_1116396,,39527 SKA2,,,,
SKA1,2023_2024_444817,2023_2024_444817,,33301 SKA1,,,,
SKA3,2023_2024_946725,2023_2024_946725,,33462 SKA3,,,,
SKA2,2023_2024_943187,2023_2024_943187,,39570 SKA2,,,,
SKA3,2023_2024_945625,2023_2024_945625,,33472/3 SKA3,,,,
SKA3,2023_2024_945618,2023_2024_945618,,33472/3 SKA3,,,,
SKA3,2023_2024_944888,2023_2024_944888,,33484 SKA3,,,,
SKA2,2023_2024_1114926,2023_2024_1114926,,23841 SKA2,,,,
SKA2,2023_2024_447998,2023_2024_447998,,39582 SKA2,,,,
SKA3,2023_2024_944994,2023_2024_944994,,33404/5 SKA3,,,,
SKA1,2023_2024_930114,2023_2024_930114,,33336/7 SKA1,,,,
SKA1,2023_2024_441597,2023_2024_441597,,33306/7 SKA1,,,,
SKA3,2023_2024_943873,2023_2024_943873,,33417 SKA3,,,,
SKA1,2023_2024_441419,2023_2024_441419,,33250/1 SKA1,,,,
SKA3,2023_2024_943435,2023_2024_943435,,30714/5 SKA3,,,,
SKA3,2023_2024_946325,2023_2024_946325,,30768/9 SKA3,,,,
SKA2,2023_2024_1116511,2023_2024_1116511,,39535 SKA2,,,,
SKA2,2023_2024_945191,2023_2024_945191,,32556 SKA2,,,,
SKA2,2023_2024_941511,2023_2024_941511,,32828 SKA2,,,,
SKA3,2023_2024_945472,2023_2024_945472,,30736/7 SKA3,,,,
SKA2,2023_2024_978236,2023_2024_978236,,32834 SKA2,,,,
SKA2,2023_2024_459866,2023_2024_459866,,32576 SKA2,,,,
SKA3,2023_2024_445061,2023_2024_445061,,30762/3 SKA3,,,,
SKA3,2023_2024_945536,2023_2024_945536,,30702/3 SKA3,,,,
SKA3,2023_2024_944895,2023_2024_944895,,33421 SKA3,,,,
SKA2,2023_2024_945202,2023_2024_945202,,32556 SKA2,,,,
SKA1,2023_2024_931364,2023_2024_931364,,33222/3 SKA1,,,,
SKA2,2023_2024_943710,2023_2024_943710,,33810 SKA2,,,,
SKA2,2023_2024_943742,2023_2024_943742,,32800 SKA2,,,,
SKA2,2023_2024_1116747,2023_2024_1116747,,39554 SKA2,,,,
SKA3,2023_2024_945861,2023_2024_945861,,30778/9 SKA3,,,,
SKA3,2023_2024_944991,2023_2024_944991,,33404/5 SKA3,,,,
SKA3,2023_2024_943797,2023_2024_943797,,33417 SKA3,,,,
SKA3,2023_2024_944657,2023_2024_944657,,33468 SKA3,,,,
SKA2,2023_2024_1116652,2023_2024_1116652,,39521 SKA2,,,,
SKA1,2023_2024_931158,2023_2024_931158,,33326/7 SKA1,,,,
DUNAJEC,2023_2024_445274,2023_2024_445274,,33136 DUNAJEC,,,,
SKA2,2023_2024_444011,2023_2024_444011,,39562 SKA2,,,,
SKA3,2023_2024_945810,2023_2024_945810,,30766/7 SKA3,,,,
SKA2,2023_2024_946772,2023_2024_946772,,39564 SKA2,,,,
SKA2,2023_2024_1113646,2023_2024_1113646,,32828 SKA2,,,,
SKA2,2023_2024_448150,2023_2024_448150,,39529 SKA2,,,,
SKA2,2023_2024_943196,2023_2024_943196,,33865 SKA2,,,,
SKA2,2023_2024_1116867,2023_2024_1116867,,39572 SKA2,,,,
SKA2,2023_2024_1116588,2023_2024_1116588,,32808 SKA2,,,,
SKA2,2023_2024_931024,2023_2024_931024,,39588 SKA2,,,,
SKA2,2023_2024_1116119,2023_2024_1116119,,33802 SKA2,,,,
SKA2,2023_2024_946785,2023_2024_946785,,39564 SKA2,,,,
SKA2,2023_2024_1116286,2023_2024_1116286,,32566 SKA2,,,,
SKA2,2023_2024_448231,2023_2024_448231,,23847 SKA2,,,,
SKA1,2023_2024_930743,2023_2024_930743,,33332/3 SKA1,,,,
SKA1,2023_2024_441360,2023_2024_441360,,33224/5 SKA1,,,,
SKA2,2023_2024_944537,2023_2024_944537,,39531 SKA2,,,,
SKA1,2023_2024_931162,2023_2024_931162,,33326/7 SKA1,,,,
SKA1,2023_2024_941492,2023_2024_941492,,33222/3 SKA1,,,,
SKA2,2023_2024_441882,2023_2024_441882,,39521 SKA2,,,,
SKA3,2023_2024_944885,2023_2024_944885,,33421 SKA3,,,,
SKA1,2023_2024_930685,2023_2024_930685,,33258/9 SKA1,,,,
SKA3,2023_2024_943294,2023_2024_943294,,33490/1 SKA3,,,,
SKA1,2023_2024_930196,2023_2024_930196,,33266 SKA1,,,,
SKA2,2023_2024_945415,2023_2024_945415,,39521 SKA2,,,,
SKA1,2023_2024_441309,2023_2024_441309,,33320/1 SKA1,,,,
SKA1,2023_2024_930740,2023_2024_930740,,33332/3 SKA1,,,,
SKA3,2023_2024_944939,2023_2024_944939,,33404/5 SKA3,,,,
SKA3,2023_2024_444650,2023_2024_444650,,30750/1 SKA3,,,,
SKA2,2023_2024_978202,2023_2024_978202,,32834 SKA2,,,,
SKA3,2023_2024_445293,2023_2024_445293,,30774/5 SKA3,,,,
SKA2,2023_2024_946837,2023_2024_946837,,33861 SKA2,,,,
SKA1,2023_2024_941465,2023_2024_941465,,33214/5 SKA1,,,,
SKA3,2023_2024_943944,2023_2024_943944,,33468 SKA3,,,,
SKA2,2023_2024_1116116,2023_2024_1116116,,33802 SKA2,,,,
SKA2,2023_2024_448046,2023_2024_448046,,39517 SKA2,,,,
SKA2,2023_2024_444004,2023_2024_444004,,23849 SKA2,,,,
SKA2,2023_2024_1116606,2023_2024_1116606,,23859 SKA2,,,,
SKA3,2023_2024_946270,2023_2024_946270,,30704/5 SKA3,,,,
SKA1,2023_2024_931375,2023_2024_931375,,33222/3 SKA1,,,,
SKA3,2023_2024_943474,2023_2024_943474,,33482/3 SKA3,,,,
SKA3,2023_2024_944658,2023_2024_944658,,33468 SKA3,,,,
SKA1,2023_2024_930152,2023_2024_930152,,33264 SKA1,,,,
SKA2,2023_2024_944708,2023_2024_944708,,39578 SKA2,,,,
SKA3,2023_2024_943678,2023_2024_943678,,33462 SKA3,,,,
SKA1,2023_2024_441380,2023_2024_441380,,33262 SKA1,,,,
SKA2,2023_2024_943214,2023_2024_943214,,39584 SKA2,,,,
SKA3,2023_2024_443787,2023_2024_443787,,30732/3 SKA3,,,,
SKA3,2023_2024_445090,2023_2024_445090,,30780/1 SKA3,,,,
SKA2,2023_2024_945369,2023_2024_945369,,32556 SKA2,,,,
SKA3,2023_2024_945920,2023_2024_945920,,30754/5 SKA3,,,,
SKA2,2023_2024_1116608,2023_2024_1116608,,23859 SKA2,,,,
SKA3,2023_2024_941454,2023_2024_941454,,33450 SKA3,,,,
SKA1,2023_2024_930951,2023_2024_930951,,33310/1 SKA1,,,,
SKA2,2023_2024_1116809,2023_2024_1116809,,33806 SKA2,,,,
SKA3,2023_2024_943972,2023_2024_943972,,30716/7 SKA3,,,,
SKA3,2023_2024_943994,2023_2024_943994,,30774/5 SKA3,,,,
SKA2,2023_2024_945236,2023_2024_945236,,23855 SKA2,,,,
SKA1,2023_2024_441329,2023_2024_441329,,33264 SKA1,,,,
SKA1,2023_2024_930336,2023_2024_930336,,33264 SKA1,,,,
SKA1,2023_2024_930725,2023_2024_930725,,33224/5 SKA1,,,,
SKA3,2023_2024_1118540,2023_2024_1118540,,33466 SKA3,,,,
SKA1,2023_2024_441322,2023_2024_441322,,33360/1 SKA1,,,,
SKA1,2023_2024_444820,2023_2024_444820,,33304/5 SKA1,,,,
SKA1,2023_2024_441310,2023_2024_441310,,33220/1 SKA1,,,,
SKA1,2023_2024_930047,2023_2024_930047,,33312/3 SKA1,,,,
SKA2,2023_2024_1116542,2023_2024_1116542,,39537 SKA2,,,,
SKA3,2023_2024_943855,2023_2024_943855,,33417 SKA3,,,,
SKA2,2023_2024_444124,2023_2024_444124,,39531 SKA2,,,,
SKA3,2023_2024_443792,2023_2024_443792,,30788/9 SKA3,,,,
SKA2,2023_2024_1116749,2023_2024_1116749,,39554 SKA2,,,,
SKA3,2023_2024_944898,2023_2024_944898,,33484 SKA3,,,,
SKA3,2023_2024_945013,2023_2024_945013,,33466 SKA3,,,,
SKA3,2023_2024_943914,2023_2024_943914,,33468 SKA3,,,,
SKA2,2023_2024_943695,2023_2024_943695,,39509 SKA2,,,,
SKA2,2023_2024_946782,2023_2024_946782,,39564 SKA2,,,,
SKA1,2023_2024_444867,2023_2024_444867,,33224/5 SKA1,,,,
SKA2,2023_2024_943147,2023_2024_943147,,23847 SKA2,,,,
SKA3,2023_2024_945066,2023_2024_945066,,30772/3 SKA3,,,,
SKA2,2023_2024_988515,2023_2024_988515,,32834 SKA2,,,,
SKA1,2023_2024_931385,2023_2024_931385,,33330/1 SKA1,,,,
SKA2,2023_2024_443844,2023_2024_443844,,39570 SKA2,,,,
SKA3,2023_2024_943808,2023_2024_943808,,33423 SKA3,,,,
HUBAL,2023_2024_444764,2023_2024_444764,,33133 HUBAL,,,,
SKA3,2023_2024_946373,2023_2024_946373,,30768/9 SKA3,,,,
SKA1,2023_2024_930325,2023_2024_930325,,33364/5 SKA1,,,,
SKA3,2023_2024_946121,2023_2024_946121,,30768/9 SKA3,,,,
SKA2,2023_2024_448172,2023_2024_448172,,39574 SKA2,,,,
SKA2,2023_2024_943663,2023_2024_943663,,23847 SKA2,,,,
SKA2,2023_2024_931015,2023_2024_931015,,39533 SKA2,,,,
SKA3,2023_2024_946081,2023_2024_946081,,30754/5 SKA3,,,,
SKA1,2023_2024_931406,2023_2024_931406,,33246/7 SKA1,,,,
SKA3,2023_2024_931231,2023_2024_931231,,33431 SKA3,,,,
SKA1,2023_2024_441300,2023_2024_441300,,33200/1 SKA1,,,,
SKA1,2023_2024_444840,2023_2024_444840,,33364/5 SKA1,,,,
SKA3,2023_2024_943877,2023_2024_943877,,33486 SKA3,,,,
SKA2,2023_2024_946863,2023_2024_946863,,33816 SKA2,,,,
SKA1,2023_2024_930719,2023_2024_930719,,33224/5 SKA1,,,,
SKA3,2023_2024_944805,2023_2024_944805,,30718/9 SKA3,,,,
SKA1,2023_2024_930974,2023_2024_930974,,33326/7 SKA1,,,,
SKA3,2023_2024_445111,2023_2024_445111,,30758/9 SKA3,,,,
SKA1,2023_2024_930302,2023_2024_930302,,33328/9 SKA1,,,,
SKA2,2023_2024_1116560,2023_2024_1116560,,39552 SKA2,,,,
SKA1,2023_2024_930955,2023_2024_930955,,33318/9 SKA1,,,,
SKA1,2023_2024_931344,2023_2024_931344,,33314/5 SKA1,,,,
SKA2,2023_2024_443828,2023_2024_443828,,39515 SKA2,,,,
SKA2,2023_2024_945411,2023_2024_945411,,39521 SKA2,,,,
SKA1,2023_2024_930728,2023_2024_930728,,33224/5 SKA1,,,,
SKA3,2023_2024_931319,2023_2024_931319,,33450 SKA3,,,,
SKA1,2023_2024_931180,2023_2024_931180,,33342/3 SKA1,,,,
SKA3,2023_2024_945021,2023_2024_945021,,33466 SKA3,,,,
KML,2023_2024_946433,2023_2024_946433,,33580/1 KML,,,,
KML,2023_2024_946415,2023_2024_946415,,33584/5 KML,,,,
SKA3,2023_2024_445121,2023_2024_445121,,30766/7 SKA3,,,,
SKA2,2023_2024_988508,2023_2024_988508,,32834 SKA2,,,,
SKA2,2023_2024_1116547,2023_2024_1116547,,39537 SKA2,,,,
SKA2,2023_2024_1116281,2023_2024_1116281,,32566 SKA2,,,,
SKA1,2023_2024_941470,2023_2024_941470,,33322/3 SKA1,,,,
SKA3,2023_2024_943802,2023_2024_943802,,33417 SKA3,,,,
SKA2,2023_2024_1116537,2023_2024_1116537,,39537 SKA2,,,,
SKA3,2023_2024_931238,2023_2024_931238,,33431 SKA3,,,,
SKA1,2023_2024_441317,2023_2024_441317,,33344/5 SKA1,,,,
SKA3,2023_2024_944985,2023_2024_944985,,33456 SKA3,,,,
SKA3,2023_2024_1116434,2023_2024_1116434,,33409 SKA3,,,,
SKA2,2023_2024_1116545,2023_2024_1116545,,39537 SKA2,,,,
SKA3,2023_2024_944685,2023_2024_944685,,30774/5 SKA3,,,,
SKA2,2023_2024_943750,2023_2024_943750,,32800 SKA2,,,,
SKA3,2023_2024_456384,2023_2024_456384,,30702/3 SKA3,,,,
SKA3,2023_2024_943463,2023_2024_943463,,30772/3 SKA3,,,,
SKA3,2023_2024_444099,2023_2024_444099,,33407 SKA3,,,,
SKA2,2023_2024_945248,2023_2024_945248,,23855 SKA2,,,,
SKA3,2023_2024_931327,2023_2024_931327,,33450 SKA3,,,,
SKA1,2023_2024_930626,2023_2024_930626,,33216/7 SKA1,,,,
SKA1,2023_2024_441411,2023_2024_441411,,33242/3 SKA1,,,,
JASKÓŁKA,2023_2024_946155,2023_2024_946155,,33131 JASKÓŁKA,,,,
SKA3,2023_2024_931323,2023_2024_931323,,33450 SKA3,,,,
SKA3,2023_2024_943428,2023_2024_943428,,33464 SKA3,,,,
SKA2,2023_2024_1116276,2023_2024_1116276,,32566 SKA2,,,,
SKA2,2023_2024_1116678,2023_2024_1116678,,23871 SKA2,,,,
SKA2,2023_2024_944476,2023_2024_944476,,39531 SKA2,,,,
SKA2,2023_2024_943720,2023_2024_943720,,33861 SKA2,,,,
SKA1,2023_2024_930763,2023_2024_930763,,33366/7 SKA1,,,,
SKA3,2023_2024_946356,2023_2024_946356,,30768/9 SKA3,,,,
SKA1,2023_2024_930979,2023_2024_930979,,33326/7 SKA1,,,,
SKA1,2023_2024_930050,2023_2024_930050,,33320/1 SKA1,,,,
SKA2,2023_2024_1116416,2023_2024_1116416,,39582 SKA2,,,,
SKA1,2023_2024_930262,2023_2024_930262,,33200/1 SKA1,,,,
SKA3,2023_2024_945586,2023_2024_945586,,30766/7 SKA3,,,,
JASKÓŁKA,2023_2024_444763,2023_2024_444763,,33131 JASKÓŁKA,,,,
SKA1,2023_2024_441409,2023_2024_441409,,33342/3 SKA1,,,,
SKA1,2023_2024_930179,2023_2024_930179,,33371 SKA1,,,,
SKA3,2023_2024_946069,2023_2024_946069,,30754/5 SKA3,,,,
SKA2,2023_2024_946891,2023_2024_946891,,33867 SKA2,,,,
SKA3,2023_2024_946246,2023_2024_946246,,30754/5 SKA3,,,,
SKA3,2023_2024_945796,2023_2024_945796,,30766/7 SKA3,,,,
SKA1,2023_2024_941495,2023_2024_941495,,33330/1 SKA1,,,,
SKA3,2023_2024_945661,2023_2024_945661,,30738/9 SKA3,,,,
SKA3,2023_2024_945080,2023_2024_945080,,30772/3 SKA3,,,,
SKA3,2023_2024_941434,2023_2024_941434,,33450 SKA3,,,,
SKA1,2023_2024_930192,2023_2024_930192,,33266 SKA1,,,,
SKA3,2023_2024_945551,2023_2024_945551,,30708/9 SKA3,,,,
SKA1,2023_2024_930104,2023_2024_930104,,33228/9 SKA1,,,,
SKA2,2023_2024_945371,2023_2024_945371,,32556 SKA2,,,,
SKA1,2023_2024_930093,2023_2024_930093,,33328/9 SKA1,,,,
SKA3,2023_2024_945578,2023_2024_945578,,30766/7 SKA3,,,,
SKA3,2023_2024_1116736,2023_2024_1116736,,30788/9 SKA3,,,,
SKA2,2023_2024_1116866,2023_2024_1116866,,39572 SKA2,,,,
SKA1,2023_2024_441620,2023_2024_441620,,33338/9 SKA1,,,,
SKA1,2023_2024_441305,2023_2024_441305,,33312/3 SKA1,,,,
SKA1,2023_2024_930620,2023_2024_930620,,33308/9 SKA1,,,,
SKA3,2023_2024_946143,2023_2024_946143,,33474/5 SKA3,,,,
SKA2,2023_2024_1116763,2023_2024_1116763,,33853 SKA2,,,,
SKA1,2023_2024_441363,2023_2024_441363,,33332/3 SKA1,,,,
SKA3,2023_2024_945433,2023_2024_945433,,30730/1 SKA3,,,,
SKA3,2023_2024_945881,2023_2024_945881,,30738/9 SKA3,,,,
SKA3,2023_2024_945752,2023_2024_945752,,30708/9 SKA3,,,,
SKA1,2023_2024_441394,2023_2024_441394,,33310/1 SKA1,,,,
SKA3,2023_2024_944784,2023_2024_944784,,30718/9 SKA3,,,,
SKA1,2023_2024_930169,2023_2024_930169,,33371 SKA1,,,,
SKA2,2023_2024_1116832,2023_2024_1116832,,33857 SKA2,,,,
SKA1,2023_2024_930753,2023_2024_930753,,33348/9 SKA1,,,,
SKA3,2023_2024_946031,2023_2024_946031,,30754/5 SKA3,,,,
SKA2,2023_2024_946803,2023_2024_946803,,33810 SKA2,,,,
SKA2,2023_2024_1116910,2023_2024_1116910,,32832 SKA2,,,,
SKA3,2023_2024_944988,2023_2024_944988,,33404/5 SKA3,,,,
SKA2,2023_2024_941508,2023_2024_941508,,32828 SKA2,,,,
SKA3,2023_2024_448377,2023_2024_448377,,33482/3 SKA3,,,,
SKA1,2023_2024_930311,2023_2024_930311,,33236/7 SKA1,,,,
SKA2,2023_2024_930940,2023_2024_930940,,23843 SKA2,,,,
SKA3,2023_2024_945840,2023_2024_945840,,33472/3 SKA3,,,,
SKA3,2023_2024_944999,2023_2024_944999,,33404/5 SKA3,,,,
SKA1,2023_2024_931013,2023_2024_931013,,33250/1 SKA1,,,,
SKA1,2023_2024_930674,2023_2024_930674,,33348/9 SKA1,,,,
SKA2,2023_2024_943819,2023_2024_943819,,23849 SKA2,,,,
SKA3,2023_2024_931036,2023_2024_931036,,33431 SKA3,,,,
SKA1,2023_2024_444875,2023_2024_444875,,33348/9 SKA1,,,,
SKA1,2023_2024_441366,2023_2024_441366,,33340/1 SKA1,,,,
SKA2,2023_2024_444590,2023_2024_444590,,39501 SKA2,,,,
SKA1,2023_2024_941461,2023_2024_941461,,33206/7 SKA1,,,,
SKA3,2023_2024_943997,2023_2024_943997,,30774/5 SKA3,,,,
SKA2,2023_2024_445307,2023_2024_445307,,39586 SKA2,,,,
SKA3,2023_2024_945332,2023_2024_945332,,30736/7 SKA3,,,,
SKA2,2023_2024_445302,2023_2024_445302,,39531 SKA2,,,,
SKA1,2023_2024_941476,2023_2024_941476,,33222/3 SKA1,,,,
SKA3,2023_2024_445261,2023_2024_445261,,30776/7 SKA3,,,,
SKA3,2023_2024_944838,2023_2024_944838,,30776/7 SKA3,,,,
SKA3,2023_2024_444161,2023_2024_444161,,33454 SKA3,,,,
SKA2,2023_2024_447931,2023_2024_447931,,39503 SKA2,,,,
SKA2,2023_2024_459867,2023_2024_459867,,32576 SKA2,,,,
SKA2,2023_2024_946824,2023_2024_946824,,33861 SKA2,,,,
SKA2,2023_2024_945364,2023_2024_945364,,32556 SKA2,,,,
SKA3,2023_2024_946905,2023_2024_946905,,30732/3 SKA3,,,,
SKA3,2023_2024_931330,2023_2024_931330,,33450 SKA3,,,,
SKA1,2023_2024_941493,2023_2024_941493,,33330/1 SKA1,,,,
SKA1,2023_2024_941466,2023_2024_941466,,33322/3 SKA1,,,,
SKA3,2023_2024_444476,2023_2024_444476,,33460 SKA3,,,,
SKA1,2023_2024_930255,2023_2024_930255,,33301 SKA1,,,,
SKA2,2023_2024_1116661,2023_2024_1116661,,32576 SKA2,,,,
SKA2,2023_2024_930941,2023_2024_930941,,23843 SKA2,,,,
SKA2,2023_2024_931204,2023_2024_931204,,39533 SKA2,,,,
SKA2,2023_2024_443602,2023_2024_443602,,23847 SKA2,,,,
SKA2,2023_2024_1116516,2023_2024_1116516,,39535 SKA2,,,,
SKA2,2023_2024_988498,2023_2024_988498,,32834 SKA2,,,,
SKA2,2023_2024_941509,2023_2024_941509,,32828 SKA2,,,,
SKA3,2023_2024_444100,2023_2024_444100,,33468 SKA3,,,,
SKA3,2023_2024_943442,2023_2024_943442,,30714/5 SKA3,,,,
SKA2,2023_2024_1116384,2023_2024_1116384,,23863 SKA2,,,,
KML,2023_2024_946434,2023_2024_946434,,33168 KML,,,,
SKA2,2023_2024_1116576,2023_2024_1116576,,39560 SKA2,,,,
SKA3,2023_2024_445053,2023_2024_445053,,30754/5 SKA3,,,,
SKA2,2023_2024_943665,2023_2024_943665,,23847 SKA2,,,,
SKA1,2023_2024_441602,2023_2024_441602,,33314/5 SKA1,,,,
SKA2,2023_2024_1116807,2023_2024_1116807,,33806 SKA2,,,,
SKA1,2023_2024_931377,2023_2024_931377,,33330/1 SKA1,,,,
SKA3,2023_2024_946253,2023_2024_946253,,30754/5 SKA3,,,,
SKA2,2023_2024_945352,2023_2024_945352,,39501 SKA2,,,,
SKA3,2023_2024_946317,2023_2024_946317,,30768/9 SKA3,,,,
SKA3,2023_2024_441773,2023_2024_441773,,30736/7 SKA3,,,,
SKA3,2023_2024_943676,2023_2024_943676,,33462 SKA3,,,,
SKA2,2023_2024_1114929,2023_2024_1114929,,23841 SKA2,,,,
SKA3,2023_2024_943425,2023_2024_943425,,33464 SKA3,,,,
SKA3,2023_2024_943301,2023_2024_943301,,33418/9 SKA3,,,,
SKA2,2023_2024_1114925,2023_2024_1114925,,23841 SKA2,,,,
SKA2,2023_2024_943178,2023_2024_943178,,39570 SKA2,,,,
SKA1,2023_2024_930757,2023_2024_930757,,33356/7 SKA1,,,,
